Year,Month,Day,Hour,DNI
2016,9,22,13,833
2016,9,22,14,441
2016,9,22,15,0
2016,9,22,16,0
2016,9,22,17,0
2016,9,22,18,0
2016,9,22,19,0
2016,9,22,20,0
2016,9,22,21,0
2016,9,22,22,0
2016,9,22,23,0
2016,9,23,0,0
2016,9,23,1,0
2016,9,23,2,0
2016,9,23,3,0
2016,9,23,4,0
2016,9,23,5,0
2016,9,23,6,0
2016,9,23,7,0
2016,9,23,8,5
2016,9,23,9,0
2016,9,23,10,10
2016,9,23,11,4
2016,9,23,12,7
2016,9,23,13,0
2016,9,23,14,0
2016,9,23,15,0
2016,9,23,16,0
2016,9,23,17,0
2016,9,23,18,0
2016,9,23,19,0
2016,9,23,20,0
2016,9,23,21,0
2016,9,23,22,0
2016,9,23,23,0
2016,9,24,0,0
2016,9,24,1,0
2016,9,24,2,0
2016,9,24,3,0
2016,9,24,4,0
2016,9,24,5,0
2016,9,24,6,0
2016,9,24,7,0
2016,9,24,8,0
2016,9,24,9,0
2016,9,24,10,133
2016,9,24,11,508
2016,9,24,12,79
2016,9,24,13,79
2016,9,24,14,825
2016,9,24,15,774
2016,9,24,16,665
2016,9,24,17,419
2016,9,24,18,0
2016,9,24,19,0
2016,9,24,20,0
2016,9,24,21,0
2016,9,24,22,0
2016,9,24,23,0
2016,9,25,0,0
2016,9,25,1,0
2016,9,25,2,0
2016,9,25,3,0
2016,9,25,4,0
2016,9,25,5,0
2016,9,25,6,148
2016,9,25,7,629
2016,9,25,8,803
2016,9,25,9,886
2016,9,25,10,931
2016,9,25,11,948
2016,9,25,12,954
2016,9,25,13,945
2016,9,25,14,916
2016,9,25,15,865
2016,9,25,16,762
2016,9,25,17,529
2016,9,25,18,0
2016,9,25,19,0
2016,9,25,20,0
2016,9,25,21,0
2016,9,25,22,0
2016,9,25,23,0
2016,9,26,0,0
2016,9,26,1,0
2016,9,26,2,0
2016,9,26,3,0
2016,9,26,4,0
2016,9,26,5,0
2016,9,26,6,189
2016,9,26,7,658
2016,9,26,8,822
2016,9,26,9,901
2016,9,26,10,944
2016,9,26,11,968
2016,9,26,12,972
2016,9,26,13,961
2016,9,26,14,936
2016,9,26,15,882
2016,9,26,16,779
2016,9,26,17,542
2016,9,26,18,0
2016,9,26,19,0
2016,9,26,20,0
2016,9,26,21,0
2016,9,26,22,0
2016,9,26,23,0
2016,9,27,0,0
2016,9,27,1,0
2016,9,27,2,0
2016,9,27,3,0
2016,9,27,4,0
2016,9,27,5,0
2016,9,27,6,0
2016,9,27,7,646
2016,9,27,8,817
2016,9,27,9,899
2016,9,27,10,941
2016,9,27,11,965
2016,9,27,12,968
2016,9,27,13,956
2016,9,27,14,924
2016,9,27,15,865
2016,9,27,16,753
2016,9,27,17,499
2016,9,27,18,0
2016,9,27,19,0
2016,9,27,20,0
2016,9,27,21,0
2016,9,27,22,0
2016,9,27,23,0
2016,9,28,0,0
2016,9,28,1,0
2016,9,28,2,0
2016,9,28,3,0
2016,9,28,4,0
2016,9,28,5,0
2016,9,28,6,0
2016,9,28,7,648
2016,9,28,8,817
2016,9,28,9,894
2016,9,28,10,932
2016,9,28,11,948
2016,9,28,12,948
2016,9,28,13,933
2016,9,28,14,902
2016,9,28,15,519
2016,9,28,16,318
2016,9,28,17,196
2016,9,28,18,0
2016,9,28,19,0
2016,9,28,20,0
2016,9,28,21,0
2016,9,28,22,0
2016,9,28,23,0
2016,9,29,0,0
2016,9,29,1,0
2016,9,29,2,0
2016,9,29,3,0
2016,9,29,4,0
2016,9,29,5,0
2016,9,29,6,0
2016,9,29,7,553
2016,9,29,8,738
2016,9,29,9,828
2016,9,29,10,210
2016,9,29,11,10
2016,9,29,12,91
2016,9,29,13,227
2016,9,29,14,7
2016,9,29,15,368
2016,9,29,16,683
2016,9,29,17,418
2016,9,29,18,0
2016,9,29,19,0
2016,9,29,20,0
2016,9,29,21,0
2016,9,29,22,0
2016,9,29,23,0
2016,9,30,0,0
2016,9,30,1,0
2016,9,30,2,0
2016,9,30,3,0
2016,9,30,4,0
2016,9,30,5,0
2016,9,30,6,0
2016,9,30,7,0
2016,9,30,8,0
2016,9,30,9,6
2016,9,30,10,802
2016,9,30,11,855
2016,9,30,12,119
2016,9,30,13,241
2016,9,30,14,270
2016,9,30,15,0
2016,9,30,16,0
2016,9,30,17,0
2016,9,30,18,0
2016,9,30,19,0
2016,9,30,20,0
2016,9,30,21,0
2016,9,30,22,0
2016,9,30,23,0
2016,10,1,0,0
2016,10,1,1,0
2016,10,1,2,0
2016,10,1,3,0
2016,10,1,4,0
2016,10,1,5,0
2016,10,1,6,0
2016,10,1,7,471
2016,10,1,8,678
2016,10,1,9,781
2016,10,1,10,836
2016,10,1,11,900
2016,10,1,12,902
2016,10,1,13,881
2016,10,1,14,490
2016,10,1,15,752
2016,10,1,16,9
2016,10,1,17,0
2016,10,1,18,0
2016,10,1,19,0
2016,10,1,20,0
2016,10,1,21,0
2016,10,1,22,0
2016,10,1,23,0
2016,10,2,0,0
2016,10,2,1,0
2016,10,2,2,0
2016,10,2,3,0
2016,10,2,4,0
2016,10,2,5,0
2016,10,2,6,0
2016,10,2,7,497
2016,10,2,8,692
2016,10,2,9,232
2016,10,2,10,392
2016,10,2,11,595
2016,10,2,12,875
2016,10,2,13,867
2016,10,2,14,843
2016,10,2,15,770
2016,10,2,16,633
2016,10,2,17,316
2016,10,2,18,0
2016,10,2,19,0
2016,10,2,20,0
2016,10,2,21,0
2016,10,2,22,0
2016,10,2,23,0
2016,10,3,0,0
2016,10,3,1,0
2016,10,3,2,0
2016,10,3,3,0
2016,10,3,4,0
2016,10,3,5,0
2016,10,3,6,0
2016,10,3,7,103
2016,10,3,8,178
2016,10,3,9,17
2016,10,3,10,70
2016,10,3,11,42
2016,10,3,12,4
2016,10,3,13,80
2016,10,3,14,0
2016,10,3,15,200
2016,10,3,16,19
2016,10,3,17,0
2016,10,3,18,0
2016,10,3,19,0
2016,10,3,20,0
2016,10,3,21,0
2016,10,3,22,0
2016,10,3,23,0
2016,10,4,0,0
2016,10,4,1,0
2016,10,4,2,0
2016,10,4,3,0
2016,10,4,4,0
2016,10,4,5,0
2016,10,4,6,0
2016,10,4,7,621
2016,10,4,8,818
2016,10,4,9,908
2016,10,4,10,506
2016,10,4,11,518
2016,10,4,12,971
2016,10,4,13,957
2016,10,4,14,925
2016,10,4,15,850
2016,10,4,16,712
2016,10,4,17,383
2016,10,4,18,0
2016,10,4,19,0
2016,10,4,20,0
2016,10,4,21,0
2016,10,4,22,0
2016,10,4,23,0
2016,10,5,0,0
2016,10,5,1,0
2016,10,5,2,0
2016,10,5,3,0
2016,10,5,4,0
2016,10,5,5,0
2016,10,5,6,0
2016,10,5,7,565
2016,10,5,8,772
2016,10,5,9,336
2016,10,5,10,66
2016,10,5,11,0
2016,10,5,12,5
2016,10,5,13,474
2016,10,5,14,884
2016,10,5,15,0
2016,10,5,16,0
2016,10,5,17,0
2016,10,5,18,0
2016,10,5,19,0
2016,10,5,20,0
2016,10,5,21,0
2016,10,5,22,0
2016,10,5,23,0
2016,10,6,0,0
2016,10,6,1,0
2016,10,6,2,0
2016,10,6,3,0
2016,10,6,4,0
2016,10,6,5,0
2016,10,6,6,0
2016,10,6,7,596
2016,10,6,8,801
2016,10,6,9,892
2016,10,6,10,938
2016,10,6,11,223
2016,10,6,12,955
2016,10,6,13,32
2016,10,6,14,899
2016,10,6,15,833
2016,10,6,16,701
2016,10,6,17,372
2016,10,6,18,0
2016,10,6,19,0
2016,10,6,20,0
2016,10,6,21,0
2016,10,6,22,0
2016,10,6,23,0
2016,10,7,0,0
2016,10,7,1,0
2016,10,7,2,0
2016,10,7,3,0
2016,10,7,4,0
2016,10,7,5,0
2016,10,7,6,0
2016,10,7,7,612
2016,10,7,8,809
2016,10,7,9,897
2016,10,7,10,943
2016,10,7,11,964
2016,10,7,12,965
2016,10,7,13,950
2016,10,7,14,928
2016,10,7,15,864
2016,10,7,16,735
2016,10,7,17,404
2016,10,7,18,0
2016,10,7,19,0
2016,10,7,20,0
2016,10,7,21,0
2016,10,7,22,0
2016,10,7,23,0
2016,10,8,0,0
2016,10,8,1,0
2016,10,8,2,0
2016,10,8,3,0
2016,10,8,4,0
2016,10,8,5,0
2016,10,8,6,0
2016,10,8,7,559
2016,10,8,8,793
2016,10,8,9,881
2016,10,8,10,574
2016,10,8,11,654
2016,10,8,12,946
2016,10,8,13,928
2016,10,8,14,897
2016,10,8,15,830
2016,10,8,16,696
2016,10,8,17,348
2016,10,8,18,0
2016,10,8,19,0
2016,10,8,20,0
2016,10,8,21,0
2016,10,8,22,0
2016,10,8,23,0
2016,10,9,0,0
2016,10,9,1,0
2016,10,9,2,0
2016,10,9,3,0
2016,10,9,4,0
2016,10,9,5,0
2016,10,9,6,0
2016,10,9,7,508
2016,10,9,8,732
2016,10,9,9,834
2016,10,9,10,887
2016,10,9,11,923
2016,10,9,12,926
2016,10,9,13,910
2016,10,9,14,887
2016,10,9,15,816
2016,10,9,16,672
2016,10,9,17,304
2016,10,9,18,0
2016,10,9,19,0
2016,10,9,20,0
2016,10,9,21,0
2016,10,9,22,0
2016,10,9,23,0
2016,10,10,0,0
2016,10,10,1,0
2016,10,10,2,0
2016,10,10,3,0
2016,10,10,4,0
2016,10,10,5,0
2016,10,10,6,0
2016,10,10,7,432
2016,10,10,8,512
2016,10,10,9,359
2016,10,10,10,677
2016,10,10,11,442
2016,10,10,12,424
2016,10,10,13,888
2016,10,10,14,384
2016,10,10,15,50
2016,10,10,16,26
2016,10,10,17,0
2016,10,10,18,0
2016,10,10,19,0
2016,10,10,20,0
2016,10,10,21,0
2016,10,10,22,0
2016,10,10,23,0
2016,10,11,0,0
2016,10,11,1,0
2016,10,11,2,0
2016,10,11,3,0
2016,10,11,4,0
2016,10,11,5,0
2016,10,11,6,0
2016,10,11,7,0
2016,10,11,8,0
2016,10,11,9,34
2016,10,11,10,18
2016,10,11,11,491
2016,10,11,12,84
2016,10,11,13,257
2016,10,11,14,874
2016,10,11,15,802
2016,10,11,16,647
2016,10,11,17,250
2016,10,11,18,0
2016,10,11,19,0
2016,10,11,20,0
2016,10,11,21,0
2016,10,11,22,0
2016,10,11,23,0
2016,10,12,0,0
2016,10,12,1,0
2016,10,12,2,0
2016,10,12,3,0
2016,10,12,4,0
2016,10,12,5,0
2016,10,12,6,0
2016,10,12,7,556
2016,10,12,8,776
2016,10,12,9,748
2016,10,12,10,629
2016,10,12,11,945
2016,10,12,12,539
2016,10,12,13,483
2016,10,12,14,365
2016,10,12,15,462
2016,10,12,16,374
2016,10,12,17,244
2016,10,12,18,0
2016,10,12,19,0
2016,10,12,20,0
2016,10,12,21,0
2016,10,12,22,0
2016,10,12,23,0
2016,10,13,0,0
2016,10,13,1,0
2016,10,13,2,0
2016,10,13,3,0
2016,10,13,4,0
2016,10,13,5,0
2016,10,13,6,0
2016,10,13,7,542
2016,10,13,8,765
2016,10,13,9,864
2016,10,13,10,906
2016,10,13,11,390
2016,10,13,12,490
2016,10,13,13,470
2016,10,13,14,447
2016,10,13,15,283
2016,10,13,16,232
2016,10,13,17,0
2016,10,13,18,0
2016,10,13,19,0
2016,10,13,20,0
2016,10,13,21,0
2016,10,13,22,0
2016,10,13,23,0
2016,10,14,0,0
2016,10,14,1,0
2016,10,14,2,0
2016,10,14,3,0
2016,10,14,4,0
2016,10,14,5,0
2016,10,14,6,0
2016,10,14,7,0
2016,10,14,8,0
2016,10,14,9,0
2016,10,14,10,0
2016,10,14,11,0
2016,10,14,12,0
2016,10,14,13,0
2016,10,14,14,0
2016,10,14,15,0
2016,10,14,16,0
2016,10,14,17,0
2016,10,14,18,0
2016,10,14,19,0
2016,10,14,20,0
2016,10,14,21,0
2016,10,14,22,0
2016,10,14,23,0
2016,10,15,0,0
2016,10,15,1,0
2016,10,15,2,0
2016,10,15,3,0
2016,10,15,4,0
2016,10,15,5,0
2016,10,15,6,0
2016,10,15,7,4
2016,10,15,8,41
2016,10,15,9,118
2016,10,15,10,294
2016,10,15,11,920
2016,10,15,12,924
2016,10,15,13,910
2016,10,15,14,466
2016,10,15,15,218
2016,10,15,16,179
2016,10,15,17,0
2016,10,15,18,0
2016,10,15,19,0
2016,10,15,20,0
2016,10,15,21,0
2016,10,15,22,0
2016,10,15,23,0
2016,10,16,0,0
2016,10,16,1,0
2016,10,16,2,0
2016,10,16,3,0
2016,10,16,4,0
2016,10,16,5,0
2016,10,16,6,0
2016,10,16,7,0
2016,10,16,8,0
2016,10,16,9,390
2016,10,16,10,572
2016,10,16,11,2
2016,10,16,12,0
2016,10,16,13,0
2016,10,16,14,0
2016,10,16,15,785
2016,10,16,16,621
2016,10,16,17,0
2016,10,16,18,0
2016,10,16,19,0
2016,10,16,20,0
2016,10,16,21,0
2016,10,16,22,0
2016,10,16,23,0
2016,10,17,0,0
2016,10,17,1,0
2016,10,17,2,0
2016,10,17,3,0
2016,10,17,4,0
2016,10,17,5,0
2016,10,17,6,0
2016,10,17,7,288
2016,10,17,8,425
2016,10,17,9,168
2016,10,17,10,0
2016,10,17,11,623
2016,10,17,12,92
2016,10,17,13,43
2016,10,17,14,0
2016,10,17,15,0
2016,10,17,16,686
2016,10,17,17,234
2016,10,17,18,0
2016,10,17,19,0
2016,10,17,20,0
2016,10,17,21,0
2016,10,17,22,0
2016,10,17,23,0
2016,10,18,0,0
2016,10,18,1,0
2016,10,18,2,0
2016,10,18,3,0
2016,10,18,4,0
2016,10,18,5,0
2016,10,18,6,0
2016,10,18,7,0
2016,10,18,8,5
2016,10,18,9,50
2016,10,18,10,0
2016,10,18,11,40
2016,10,18,12,514
2016,10,18,13,948
2016,10,18,14,893
2016,10,18,15,804
2016,10,18,16,622
2016,10,18,17,0
2016,10,18,18,0
2016,10,18,19,0
2016,10,18,20,0
2016,10,18,21,0
2016,10,18,22,0
2016,10,18,23,0
2016,10,19,0,0
2016,10,19,1,0
2016,10,19,2,0
2016,10,19,3,0
2016,10,19,4,0
2016,10,19,5,0
2016,10,19,6,0
2016,10,19,7,0
2016,10,19,8,0
2016,10,19,9,82
2016,10,19,10,938
2016,10,19,11,965
2016,10,19,12,971
2016,10,19,13,958
2016,10,19,14,912
2016,10,19,15,836
2016,10,19,16,670
2016,10,19,17,175
2016,10,19,18,0
2016,10,19,19,0
2016,10,19,20,0
2016,10,19,21,0
2016,10,19,22,0
2016,10,19,23,0
2016,10,20,0,0
2016,10,20,1,0
2016,10,20,2,0
2016,10,20,3,0
2016,10,20,4,0
2016,10,20,5,0
2016,10,20,6,0
2016,10,20,7,528
2016,10,20,8,768
2016,10,20,9,874
2016,10,20,10,593
2016,10,20,11,934
2016,10,20,12,572
2016,10,20,13,927
2016,10,20,14,888
2016,10,20,15,808
2016,10,20,16,639
2016,10,20,17,0
2016,10,20,18,0
2016,10,20,19,0
2016,10,20,20,0
2016,10,20,21,0
2016,10,20,22,0
2016,10,20,23,0
2016,10,21,0,0
2016,10,21,1,0
2016,10,21,2,0
2016,10,21,3,0
2016,10,21,4,0
2016,10,21,5,0
2016,10,21,6,0
2016,10,21,7,539
2016,10,21,8,796
2016,10,21,9,902
2016,10,21,10,952
2016,10,21,11,979
2016,10,21,12,978
2016,10,21,13,958
2016,10,21,14,917
2016,10,21,15,836
2016,10,21,16,661
2016,10,21,17,0
2016,10,21,18,0
2016,10,21,19,0
2016,10,21,20,0
2016,10,21,21,0
2016,10,21,22,0
2016,10,21,23,0
2016,10,22,0,0
2016,10,22,1,0
2016,10,22,2,0
2016,10,22,3,0
2016,10,22,4,0
2016,10,22,5,0
2016,10,22,6,0
2016,10,22,7,403
2016,10,22,8,689
2016,10,22,9,813
2016,10,22,10,874
2016,10,22,11,916
2016,10,22,12,917
2016,10,22,13,897
2016,10,22,14,860
2016,10,22,15,493
2016,10,22,16,578
2016,10,22,17,0
2016,10,22,18,0
2016,10,22,19,0
2016,10,22,20,0
2016,10,22,21,0
2016,10,22,22,0
2016,10,22,23,0
2016,10,23,0,0
2016,10,23,1,0
2016,10,23,2,0
2016,10,23,3,0
2016,10,23,4,0
2016,10,23,5,0
2016,10,23,6,0
2016,10,23,7,100
2016,10,23,8,178
2016,10,23,9,289
2016,10,23,10,587
2016,10,23,11,585
2016,10,23,12,291
2016,10,23,13,917
2016,10,23,14,464
2016,10,23,15,348
2016,10,23,16,264
2016,10,23,17,0
2016,10,23,18,0
2016,10,23,19,0
2016,10,23,20,0
2016,10,23,21,0
2016,10,23,22,0
2016,10,23,23,0
2016,10,24,0,0
2016,10,24,1,0
2016,10,24,2,0
2016,10,24,3,0
2016,10,24,4,0
2016,10,24,5,0
2016,10,24,6,0
2016,10,24,7,0
2016,10,24,8,0
2016,10,24,9,0
2016,10,24,10,0
2016,10,24,11,0
2016,10,24,12,0
2016,10,24,13,36
2016,10,24,14,6
2016,10,24,15,0
2016,10,24,16,0
2016,10,24,17,0
2016,10,24,18,0
2016,10,24,19,0
2016,10,24,20,0
2016,10,24,21,0
2016,10,24,22,0
2016,10,24,23,0
2016,10,25,0,0
2016,10,25,1,0
2016,10,25,2,0
2016,10,25,3,0
2016,10,25,4,0
2016,10,25,5,0
2016,10,25,6,0
2016,10,25,7,0
2016,10,25,8,0
2016,10,25,9,144
2016,10,25,10,789
2016,10,25,11,774
2016,10,25,12,770
2016,10,25,13,750
2016,10,25,14,461
2016,10,25,15,734
2016,10,25,16,534
2016,10,25,17,0
2016,10,25,18,0
2016,10,25,19,0
2016,10,25,20,0
2016,10,25,21,0
2016,10,25,22,0
2016,10,25,23,0
2016,10,26,0,0
2016,10,26,1,0
2016,10,26,2,0
2016,10,26,3,0
2016,10,26,4,0
2016,10,26,5,0
2016,10,26,6,0
2016,10,26,7,430
2016,10,26,8,717
2016,10,26,9,835
2016,10,26,10,399
2016,10,26,11,616
2016,10,26,12,926
2016,10,26,13,905
2016,10,26,14,871
2016,10,26,15,791
2016,10,26,16,608
2016,10,26,17,0
2016,10,26,18,0
2016,10,26,19,0
2016,10,26,20,0
2016,10,26,21,0
2016,10,26,22,0
2016,10,26,23,0
2016,10,27,0,0
2016,10,27,1,0
2016,10,27,2,0
2016,10,27,3,0
2016,10,27,4,0
2016,10,27,5,0
2016,10,27,6,0
2016,10,27,7,411
2016,10,27,8,696
2016,10,27,9,637
2016,10,27,10,868
2016,10,27,11,355
2016,10,27,12,124
2016,10,27,13,400
2016,10,27,14,475
2016,10,27,15,377
2016,10,27,16,249
2016,10,27,17,0
2016,10,27,18,0
2016,10,27,19,0
2016,10,27,20,0
2016,10,27,21,0
2016,10,27,22,0
2016,10,27,23,0
2016,10,28,0,0
2016,10,28,1,0
2016,10,28,2,0
2016,10,28,3,0
2016,10,28,4,0
2016,10,28,5,0
2016,10,28,6,0
2016,10,28,7,0
2016,10,28,8,0
2016,10,28,9,2
2016,10,28,10,261
2016,10,28,11,442
2016,10,28,12,4
2016,10,28,13,4
2016,10,28,14,0
2016,10,28,15,0
2016,10,28,16,0
2016,10,28,17,0
2016,10,28,18,0
2016,10,28,19,0
2016,10,28,20,0
2016,10,28,21,0
2016,10,28,22,0
2016,10,28,23,0
2016,10,29,0,0
2016,10,29,1,0
2016,10,29,2,0
2016,10,29,3,0
2016,10,29,4,0
2016,10,29,5,0
2016,10,29,6,0
2016,10,29,7,278
2016,10,29,8,590
2016,10,29,9,743
2016,10,29,10,834
2016,10,29,11,894
2016,10,29,12,906
2016,10,29,13,894
2016,10,29,14,847
2016,10,29,15,753
2016,10,29,16,538
2016,10,29,17,0
2016,10,29,18,0
2016,10,29,19,0
2016,10,29,20,0
2016,10,29,21,0
2016,10,29,22,0
2016,10,29,23,0
2016,10,30,0,0
2016,10,30,1,0
2016,10,30,2,0
2016,10,30,3,0
2016,10,30,4,0
2016,10,30,5,0
2016,10,30,6,0
2016,10,30,7,78
2016,10,30,8,171
2016,10,30,9,145
2016,10,30,10,2
2016,10,30,11,0
2016,10,30,12,6
2016,10,30,13,0
2016,10,30,14,0
2016,10,30,15,0
2016,10,30,16,0
2016,10,30,17,0
2016,10,30,18,0
2016,10,30,19,0
2016,10,30,20,0
2016,10,30,21,0
2016,10,30,22,0
2016,10,30,23,0
2016,10,31,0,0
2016,10,31,1,0
2016,10,31,2,0
2016,10,31,3,0
2016,10,31,4,0
2016,10,31,5,0
2016,10,31,6,0
2016,10,31,7,426
2016,10,31,8,751
2016,10,31,9,878
2016,10,31,10,937
2016,10,31,11,946
2016,10,31,12,941
2016,10,31,13,918
2016,10,31,14,867
2016,10,31,15,764
2016,10,31,16,543
2016,10,31,17,0
2016,10,31,18,0
2016,10,31,19,0
2016,10,31,20,0
2016,10,31,21,0
2016,10,31,22,0
2016,10,31,23,0
2016,11,1,0,0
2016,11,1,1,0
2016,11,1,2,0
2016,11,1,3,0
2016,11,1,4,0
2016,11,1,5,0
2016,11,1,6,0
2016,11,1,7,0
2016,11,1,8,0
2016,11,1,9,0
2016,11,1,10,0
2016,11,1,11,21
2016,11,1,12,326
2016,11,1,13,68
2016,11,1,14,23
2016,11,1,15,0
2016,11,1,16,0
2016,11,1,17,0
2016,11,1,18,0
2016,11,1,19,0
2016,11,1,20,0
2016,11,1,21,0
2016,11,1,22,0
2016,11,1,23,0
2016,11,2,0,0
2016,11,2,1,0
2016,11,2,2,0
2016,11,2,3,0
2016,11,2,4,0
2016,11,2,5,0
2016,11,2,6,0
2016,11,2,7,401
2016,11,2,8,736
2016,11,2,9,867
2016,11,2,10,931
2016,11,2,11,967
2016,11,2,12,973
2016,11,2,13,956
2016,11,2,14,907
2016,11,2,15,813
2016,11,2,16,594
2016,11,2,17,0
2016,11,2,18,0
2016,11,2,19,0
2016,11,2,20,0
2016,11,2,21,0
2016,11,2,22,0
2016,11,2,23,0
2016,11,3,0,0
2016,11,3,1,0
2016,11,3,2,0
2016,11,3,3,0
2016,11,3,4,0
2016,11,3,5,0
2016,11,3,6,0
2016,11,3,7,448
2016,11,3,8,771
2016,11,3,9,892
2016,11,3,10,948
2016,11,3,11,973
2016,11,3,12,976
2016,11,3,13,958
2016,11,3,14,910
2016,11,3,15,817
2016,11,3,16,599
2016,11,3,17,0
2016,11,3,18,0
2016,11,3,19,0
2016,11,3,20,0
2016,11,3,21,0
2016,11,3,22,0
2016,11,3,23,0
2016,11,4,0,0
2016,11,4,1,0
2016,11,4,2,0
2016,11,4,3,0
2016,11,4,4,0
2016,11,4,5,0
2016,11,4,6,0
2016,11,4,7,350
2016,11,4,8,681
2016,11,4,9,812
2016,11,4,10,876
2016,11,4,11,910
2016,11,4,12,914
2016,11,4,13,896
2016,11,4,14,844
2016,11,4,15,747
2016,11,4,16,521
2016,11,4,17,0
2016,11,4,18,0
2016,11,4,19,0
2016,11,4,20,0
2016,11,4,21,0
2016,11,4,22,0
2016,11,4,23,0
2016,11,5,0,0
2016,11,5,1,0
2016,11,5,2,0
2016,11,5,3,0
2016,11,5,4,0
2016,11,5,5,0
2016,11,5,6,0
2016,11,5,7,356
2016,11,5,8,700
2016,11,5,9,833
2016,11,5,10,897
2016,11,5,11,928
2016,11,5,12,932
2016,11,5,13,913
2016,11,5,14,865
2016,11,5,15,764
2016,11,5,16,529
2016,11,5,17,0
2016,11,5,18,0
2016,11,5,19,0
2016,11,5,20,0
2016,11,5,21,0
2016,11,5,22,0
2016,11,5,23,0
2016,11,6,0,0
2016,11,6,1,0
2016,11,6,2,0
2016,11,6,3,0
2016,11,6,4,0
2016,11,6,5,0
2016,11,6,6,0
2016,11,6,7,286
2016,11,6,8,645
2016,11,6,9,783
2016,11,6,10,848
2016,11,6,11,893
2016,11,6,12,895
2016,11,6,13,874
2016,11,6,14,830
2016,11,6,15,723
2016,11,6,16,478
2016,11,6,17,0
2016,11,6,18,0
2016,11,6,19,0
2016,11,6,20,0
2016,11,6,21,0
2016,11,6,22,0
2016,11,6,23,0
2016,11,7,0,0
2016,11,7,1,0
2016,11,7,2,0
2016,11,7,3,0
2016,11,7,4,0
2016,11,7,5,0
2016,11,7,6,0
2016,11,7,7,298
2016,11,7,8,660
2016,11,7,9,800
2016,11,7,10,866
2016,11,7,11,902
2016,11,7,12,901
2016,11,7,13,883
2016,11,7,14,840
2016,11,7,15,738
2016,11,7,16,496
2016,11,7,17,0
2016,11,7,18,0
2016,11,7,19,0
2016,11,7,20,0
2016,11,7,21,0
2016,11,7,22,0
2016,11,7,23,0
2016,11,8,0,0
2016,11,8,1,0
2016,11,8,2,0
2016,11,8,3,0
2016,11,8,4,0
2016,11,8,5,0
2016,11,8,6,0
2016,11,8,7,325
2016,11,8,8,687
2016,11,8,9,823
2016,11,8,10,887
2016,11,8,11,928
2016,11,8,12,931
2016,11,8,13,913
2016,11,8,14,868
2016,11,8,15,770
2016,11,8,16,536
2016,11,8,17,0
2016,11,8,18,0
2016,11,8,19,0
2016,11,8,20,0
2016,11,8,21,0
2016,11,8,22,0
2016,11,8,23,0
2016,11,9,0,0
2016,11,9,1,0
2016,11,9,2,0
2016,11,9,3,0
2016,11,9,4,0
2016,11,9,5,0
2016,11,9,6,0
2016,11,9,7,327
2016,11,9,8,691
2016,11,9,9,825
2016,11,9,10,886
2016,11,9,11,920
2016,11,9,12,921
2016,11,9,13,899
2016,11,9,14,856
2016,11,9,15,753
2016,11,9,16,509
2016,11,9,17,0
2016,11,9,18,0
2016,11,9,19,0
2016,11,9,20,0
2016,11,9,21,0
2016,11,9,22,0
2016,11,9,23,0
2016,11,10,0,0
2016,11,10,1,0
2016,11,10,2,0
2016,11,10,3,0
2016,11,10,4,0
2016,11,10,5,0
2016,11,10,6,0
2016,11,10,7,294
2016,11,10,8,674
2016,11,10,9,817
2016,11,10,10,884
2016,11,10,11,918
2016,11,10,12,921
2016,11,10,13,901
2016,11,10,14,852
2016,11,10,15,744
2016,11,10,16,493
2016,11,10,17,0
2016,11,10,18,0
2016,11,10,19,0
2016,11,10,20,0
2016,11,10,21,0
2016,11,10,22,0
2016,11,10,23,0
2016,11,11,0,0
2016,11,11,1,0
2016,11,11,2,0
2016,11,11,3,0
2016,11,11,4,0
2016,11,11,5,0
2016,11,11,6,0
2016,11,11,7,291
2016,11,11,8,673
2016,11,11,9,816
2016,11,11,10,882
2016,11,11,11,912
2016,11,11,12,914
2016,11,11,13,892
2016,11,11,14,839
2016,11,11,15,730
2016,11,11,16,475
2016,11,11,17,0
2016,11,11,18,0
2016,11,11,19,0
2016,11,11,20,0
2016,11,11,21,0
2016,11,11,22,0
2016,11,11,23,0
2016,11,12,0,0
2016,11,12,1,0
2016,11,12,2,0
2016,11,12,3,0
2016,11,12,4,0
2016,11,12,5,0
2016,11,12,6,0
2016,11,12,7,0
2016,11,12,8,642
2016,11,12,9,792
2016,11,12,10,859
2016,11,12,11,897
2016,11,12,12,893
2016,11,12,13,486
2016,11,12,14,486
2016,11,12,15,403
2016,11,12,16,232
2016,11,12,17,0
2016,11,12,18,0
2016,11,12,19,0
2016,11,12,20,0
2016,11,12,21,0
2016,11,12,22,0
2016,11,12,23,0
2016,11,13,0,0
2016,11,13,1,0
2016,11,13,2,0
2016,11,13,3,0
2016,11,13,4,0
2016,11,13,5,0
2016,11,13,6,0
2016,11,13,7,209
2016,11,13,8,628
2016,11,13,9,789
2016,11,13,10,867
2016,11,13,11,909
2016,11,13,12,911
2016,11,13,13,891
2016,11,13,14,844
2016,11,13,15,738
2016,11,13,16,477
2016,11,13,17,0
2016,11,13,18,0
2016,11,13,19,0
2016,11,13,20,0
2016,11,13,21,0
2016,11,13,22,0
2016,11,13,23,0
2016,11,14,0,0
2016,11,14,1,0
2016,11,14,2,0
2016,11,14,3,0
2016,11,14,4,0
2016,11,14,5,0
2016,11,14,6,0
2016,11,14,7,0
2016,11,14,8,667
2016,11,14,9,817
2016,11,14,10,887
2016,11,14,11,924
